NOM_ENT,NOM_MUN,POB_TOT,ANALF,SBASC,OVSDE,OVSEE,OVSAE,VHAC,OVPT,PL.5000,PO2SM,IM_2020
Veracruz de Ignacio de la Llave,Isla, 42 807,11.01167193,51.48502042,2.032215771,0.969282637,2.669039146,23.18785858,5.506649185,40.17800827,82.66589057,55.0016994
Veracruz de Ignacio de la Llave,Ixcatepec, 12 379,14.33533312,50.79465319,1.948210082,2.289146846,18.19952918,20.91836739,18.95446059,100,91.98919892,50.83286798
Veracruz de Ignacio de la Llave,Ixhuacán de los Reyes, 11 387,15.40640394,63.34975369,0.527704485,0.949868074,0.712401055,34.31085205,11.31046614,100,94.88485385,52.12063178
Veracruz de Ignacio de la Llave,Ixhuatlán del Café, 23 132,10.20148076,52.65521636,0.787674197,1.428200467,9.296286679,29.47297668,7.612741279,69.9723327,92.16230646,53.26308646
Veracruz de Ignacio de la Llave,Ixhuatlancillo, 27 295,11.42786926,40.41883787,0.278551532,0.656062161,5.461076089,25.44921684,7.704148952,43.61238322,77.70446097,55.19189745
Veracruz de Ignacio de la Llave,Ixhuatlán del Sureste, 15 831,7.503595297,43.29103215,0.931263858,0.994615141,16.30028508,26.88916969,3.915109281,34.10397322,72.91946954,55.03932543
Veracruz de Ignacio de la Llave,Ixhuatlán de Madero, 50 836,18.58519203,56.55949563,0.963085049,2.240050838,21.53183208,24.0827179,18.6997359,100,91.78454506,49.8356709
Veracruz de Ignacio de la Llave,Ixmatlahuacan, 5 574,14.00502627,51.10806488,4.180121995,1.040545389,10.33369214,19.7505188,2.798708288,100,89.3683274,52.81099711
Veracruz de Ignacio de la Llave,Ixtaczoquitlán, 74 004,6.101949831,34.19634384,0.698165287,0.396438816,2.321805488,21.200634,4.814028062,48.20144857,77.15688491,56.68780719
Veracruz de Ignacio de la Llave,Jalacingo, 46 794,11.12170321,60.38942163,0.736762969,0.992374611,3.226291483,40.73113632,6.454037801,66.22002821,92.37540076,53.16104442
Veracruz de Ignacio de la Llave,Xalapa, 488 531,2.734713902,22.07570064,0.120728808,0.308802937,0.980613582,15.99703217,1.712288685,3.739987841,65.75425653,59.26786493
Veracruz de Ignacio de la Llave,Jalcomulco, 5 054,11.69504071,56.37799161,0.853174603,0.515873016,0.634920635,19.85248947,3.888888889,100,95.03239741,54.05080711
Veracruz de Ignacio de la Llave,Jáltipan, 38 669,7.079675557,36.51142147,1.16713352,1.003734827,20.12138189,22.58460045,2.582987552,17.61876438,78.48186146,55.27432841
Veracruz de Ignacio de la Llave,Jamapa, 11 132,8.10494261,45.38533614,2.175476447,0.72815534,6.85904351,23.60918999,3.362099964,100,83.30138955,54.37352296
Veracruz de Ignacio de la Llave,Jesús Carranza, 28 524,11.86299897,56.74989007,2.812632173,1.448611307,13.34414211,28.48380852,7.133793881,100,92.21081186,51.92788911
Veracruz de Ignacio de la Llave,Xico, 39 623,10.43398283,49.53458721,0.432462507,0.629726107,0.34647581,33.45066833,5.131642176,25.9950029,85.69136609,55.26501003
Veracruz de Ignacio de la Llave,Jilotepec, 16 585,5.888853805,39.63530155,1.04392952,0.74825006,6.957518706,27.13328934,1.514602945,100,88.57355126,54.7016045
Veracruz de Ignacio de la Llave,Juan Rodríguez Clara, 38 367,12.60745991,54.74983434,3.209702292,1.032436812,4.414647534,20.84365082,2.647743015,59.56942164,88.72792793,54.15141786
Veracruz de Ignacio de la Llave,Juchique de Ferrer, 15 059,16.5885992,54.93714417,3.226465183,1.769791029,1.449867266,24.90730667,6.330406371,100,93.14007922,52.42947576
Veracruz de Ignacio de la Llave,Landero y Coss, 1 543,7.076663858,62.77483192,0.198544011,0.264725347,1.125082727,25.24038506,0.595632032,100,95.75221239,54.51267832
Veracruz de Ignacio de la Llave,Lerdo de Tejada, 19 123,8.04590249,38.36877593,1.266687691,0.557132345,1.198360139,12.91405869,0.925049932,7.300109815,79.31283384,57.52695515
Veracruz de Ignacio de la Llave,Magdalena, 3 299,14.80322004,52.59391771,1.652892562,0.550964187,1.591674319,47.25146103,10.19283747,100,88.97893031,52.07287491
Veracruz de Ignacio de la Llave,Maltrata, 18 327,11.37178488,47.8020265,1.097700836,1.266997979,18.32231992,34.61538315,8.377478019,27.94238009,90.99020038,52.90390388
Veracruz de Ignacio de la Llave,Manlio Fabio Altamirano, 23 918,7.923394668,50.26350541,2.472906816,0.518850161,0.828486548,22.02256012,2.857860162,74.59653817,82.10538453,55.36001762
Veracruz de Ignacio de la Llave,Mariano Escobedo, 38 670,9.34637422,43.87431116,1.160351213,0.839182574,2.577119325,29.14480019,8.959050998,59.73622964,83.35885245,54.73051882
Veracruz de Ignacio de la Llave,Martínez de la Torre, 108 842,5.887249801,36.29217668,0.539936869,1.367840068,9.173388958,24.63799286,4.600618338,25.68861285,80.41172801,55.92084632
Veracruz de Ignacio de la Llave,Mecatlán, 12 799,28.06319485,61.46284377,2.197200719,4.37094378,17.64797873,53.44607544,11.49425287,55.86373935,92.79707495,47.81403243
Veracruz de Ignacio de la Llave,Mecayapan, 17 134,21.99658842,58.00503615,9.701012229,1.410098882,1.62073606,31.736166,15.13077058,66.32426754,91.23524069,50.65111489
Veracruz de Ignacio de la Llave,Medellín de Bravo, 95 202,3.397861107,28.29297067,0.674516737,0.366196294,3.485178521,16.18502426,1.98814899,36.20092015,63.77318619,58.23584363
Veracruz de Ignacio de la Llave,Miahuatlán, 4 841,7.605800533,56.52946402,1.340070299,0.439367311,0.461335677,37.19081116,2.548330404,100,95.81022797,53.79126999
Veracruz de Ignacio de la Llave,Las Minas, 2 934,16.83673469,60.30612245,2.182810368,1.53478854,0.8526603,47.70514679,6.309686221,100,94.3315508,51.35817571
Veracruz de Ignacio de la Llave,Minatitlán, 144 776,5.658074116,33.48819178,1.100468859,0.937718587,10.63209435,21.96312714,5.654522787,30.0049732,64.61568285,56.53310354
Veracruz de Ignacio de la Llave,Misantla, 65 761,7.2861605,39.73049816,1.128326036,1.158927724,5.049144187,24.83697128,5.708818126,54.02746309,81.47179679,55.40205375
Veracruz de Ignacio de la Llave,Mixtla de Altamirano, 12 125,41.40087555,77.86116323,4.150818588,5.225731768,41.84719696,50.70466614,34.76103853,100,95.98427408,40.8591882
Veracruz de Ignacio de la Llave,Moloacán, 16 493,8.771353482,44.74946377,2.224530954,1.399498869,10.06539143,25.44270325,4.489845853,50.04547384,69.64249647,54.99967379
Veracruz de Ignacio de la Llave,Naolinco, 22 835,7.534680251,42.79769199,0.724192416,0.81636236,1.887289326,24.68143272,1.830231742,58.1607182,88.00302899,55.64356044
Veracruz de Ignacio de la Llave,Naranjal, 4 614,10.30866047,48.21696134,5.564041021,0.589133755,6.065895702,37.31466293,12.19725071,100,91.64663462,52.16120771
Veracruz de Ignacio de la Llave,Nautla, 10 130,7.456305797,46.48560292,2.095689996,2.105575326,5.84223013,15.19287872,5.268360186,100,88.15584416,54.25085275
Veracruz de Ignacio de la Llave,Nogales, 37 314,5.969989664,36.7282805,0.796566984,0.522998525,4.350274909,26.33152771,6.206249162,43.02138607,86.46647191,55.81448632
Veracruz de Ignacio de la Llave,Oluta, 17 027,9.28492676,42.80201607,1.037836556,1.020045072,16.01826592,26.34204674,3.380381924,17.80701239,83.06254493,54.76696687
Veracruz de Ignacio de la Llave,Omealca, 23 773,11.3677639,50.27880866,4.640693369,1.897509256,4.156849546,26.33462524,8.540895321,100,88.1164587,52.78324572
Veracruz de Ignacio de la Llave,Orizaba, 123 182,2.122851816,20.84436027,0.062825858,0.159104446,0.126467637,14.74347019,0.705771004,2.177266159,69.73284401,59.50370168
Veracruz de Ignacio de la Llave,Otatitlán, 5 651,9.7790315,46.94405266,1.630916504,0.709094132,8.615493707,21.11050034,2.659102996,10.45832596,86.82295877,55.50561012
Veracruz de Ignacio de la Llave,Oteapan, 10 343,7.42035742,44.8976949,4.492092752,0.339575046,15.17415349,28.73183632,5.219753566,0,82.6372595,54.85936494
Veracruz de Ignacio de la Llave,Ozuluama de Mascareñas, 22 756,8.611810483,53.0842298,1.580992757,3.722840488,34.36671966,23.22128868,9.534534535,100,87.87779596,50.45340977
Veracruz de Ignacio de la Llave,Pajapan, 18 051,23.17193302,61.30615486,5.955099994,1.481729055,3.587543869,35.4478302,5.392457245,43.73718908,94.01601349,51.38622206
Veracruz de Ignacio de la Llave,Pánuco, 96 185,5.598495926,39.10952338,0.515178431,1.222634411,8.60546528,23.77936554,4.569726736,45.59962572,76.13779096,55.85319882
Veracruz de Ignacio de la Llave,Papantla, 159 910,9.218833822,42.35806413,0.837059178,1.151034864,29.95328042,26.06472015,17.45467562,61.56150335,87.14807133,51.82351969
Veracruz de Ignacio de la Llave,Paso del Macho, 31 894,9.969215198,52.96063524,5.870521684,1.150219987,10.55939661,24.79683685,1.298007417,54.27980184,86.11647079,53.75092294
Veracruz de Ignacio de la Llave,Paso de Ovejas, 33 442,6.719156092,44.80584009,2.640244267,1.592528288,0.933963959,21.12649536,2.275040412,79.40314574,75.72335339,55.59601251
Veracruz de Ignacio de la Llave,La Perla, 28 258,24.51184287,76.03420384,1.593089532,1.455021772,1.83736326,56.94685364,16.90799023,100,95.63148789,48.74367493
Veracruz de Ignacio de la Llave,Perote, 77 432,6.895603892,41.12091964,0.409846902,0.580396097,0.917528227,31.65433693,2.369179513,38.53703895,83.55988244,56.0734722
Veracruz de Ignacio de la Llave,Platón Sánchez, 18 053,16.86064087,52.3805925,1.729777679,3.077008372,9.48605644,23.05319977,12.60741809,37.77765468,85.20448445,52.58715147
Veracruz de Ignacio de la Llave,Playa Vicente, 39 327,14.27171555,57.17691168,2.166415451,1.297805482,11.18207598,25.24482155,4.802902179,77.19378544,90.81869159,52.62920856
Veracruz de Ignacio de la Llave,Poza Rica de Hidalgo, 189 457,2.965278987,23.6875772,0.276267996,1.274756741,6.893443275,17.88410378,4.479986424,4.961548003,64.78418025,58.15605804
Veracruz de Ignacio de la Llave,Las Vigas de Ramírez, 20 300,9.180048316,50.51158164,2.093413647,0.918337119,9.9733386,36.33847427,2.705638392,51.11330049,87.56665731,53.84589018
Veracruz de Ignacio de la Llave,Pueblo Viejo, 57 909,4.165315294,35.53750191,0.664003735,2.246200135,14.14812125,27.56760025,4.585537919,18.48935399,67.15108308,55.96628016
Veracruz de Ignacio de la Llave,Puente Nacional, 23 544,6.878596876,44.60420299,2.867031277,0.602461118,1.931293796,16.99746895,2.606058017,70.63795447,86.7355421,55.63610979
Veracruz de Ignacio de la Llave,Rafael Delgado, 24 127,9.627808587,44.5667995,0.510648898,0.589529622,9.615145099,37.87070847,9.154315606,15.19874,88.93459069,54.29670808
Veracruz de Ignacio de la Llave,Rafael Lucio, 8 343,5.898876404,41.29432028,0.396301189,1.104839678,2.281734118,33.25426865,1.621232136,100,86.91275168,54.80096549
Veracruz de Ignacio de la Llave,Los Reyes, 6 308,21.15874855,53.18655852,1.098901099,2.580028667,13.95126613,43.22344208,31.34257047,100,96.15758755,48.2355407
Veracruz de Ignacio de la Llave,Río Blanco, 41 795,2.582509506,24.75224234,0.102998946,0.198811919,0.368879946,19.31191254,0.881479352,0.023926307,70.18234045,59.08715654
Veracruz de Ignacio de la Llave,Saltabarranca, 6 126,14.35406699,51.17536925,2.024489796,1.665306122,9.959183673,17.70428085,1.926530612,100,86.2602806,53.15927818
Veracruz de Ignacio de la Llave,San Andrés Tenejapan, 3 134,14.92805755,60.70143885,1.212894989,0.223428024,17.20395787,53.23450089,9.256303862,100,95.19379845,50.17766664
Veracruz de Ignacio de la Llave,San Andrés Tuxtla, 162 428,15.74942811,52.2271336,1.28738364,1.232298475,2.402084571,22.78750229,10.77200171,56.98340188,86.59120592,53.6611981
Veracruz de Ignacio de la Llave,San Juan Evangelista, 32 631,12.78102611,56.981101,2.775645553,1.961988394,11.0964414,21.98462105,3.586232307,100,85.33872599,52.6588951
Veracruz de Ignacio de la Llave,Santiago Tuxtla, 57 085,18.18975821,55.75905103,3.424621485,2.068566215,3.800066668,21.96452141,5.840760755,72.43934484,88.60356537,52.67763045
Veracruz de Ignacio de la Llave,Sayula de Alemán, 32 400,12.84242916,50.71657875,2.3499751,1.453560757,14.8873257,30.53392029,4.6875,53.34567901,90.99561367,52.74841826
Veracruz de Ignacio de la Llave,Soconusco, 16 574,8.351366514,39.22417248,0.453555878,1.100628931,12.31857765,22.35129166,2.322346538,61.88608664,81.85542874,54.94917773
Veracruz de Ignacio de la Llave,Sochiapa, 3 925,9.468738706,57.93277918,1.52866242,1.299363057,0.662420382,31.13708878,2.573248408,100,94.10404624,53.58875376
Veracruz de Ignacio de la Llave,Soledad Atzompa, 24 578,26.00331879,73.72626145,0.433963809,0.29476787,3.565872431,55.53157043,35.99852616,100,97.56134051,47.66712405
Veracruz de Ignacio de la Llave,Soledad de Doblado, 28 130,9.6060142,55.02573268,2.808228929,0.573035308,1.010820046,24.3758831,2.185364465,51.24066833,83.01704105,55.20984278
Veracruz de Ignacio de la Llave,Soteapan, 34 385,30.31777472,61.80093703,4.974150773,1.612290797,1.869322663,44.08268356,22.861232,84.62992584,95.4789698,48.40504824
Veracruz de Ignacio de la Llave,Tamalín, 11 631,9.019254588,49.60027024,1.309216193,1.696813092,18.01033592,25.03556252,8.733850129,51.89579572,90.11848871,53.12833472
Veracruz de Ignacio de la Llave,Tamiahua, 21 902,10.15633915,52.31602349,2.60209448,1.678328074,41.55576897,17.5003376,3.44386005,100,90.26516527,50.65999965
Veracruz de Ignacio de la Llave,Tampico Alto, 11 561,8.046996231,53.06630556,2.910855064,3.551936238,23.43411591,23.82576752,3.82916053,100,87.74521117,51.69668284
Veracruz de Ignacio de la Llave,Tancoco, 5 795,11.52808989,49.7752809,0.587422253,1.01935038,9.623358673,20.77638054,5.010366275,100,93.040116,53.34224428
Veracruz de Ignacio de la Llave,Tantima, 11 991,11.78731582,58.19987188,1.376835781,2.136181575,12.96728972,21.22116661,9.045393858,100,94.04372958,52.07177946
Veracruz de Ignacio de la Llave,Tantoyuca, 99 959,10.93752201,48.03569591,1.424421235,4.133535721,53.45851888,26.77621651,18.55590296,66.76037175,88.68637475,48.31220173
Veracruz de Ignacio de la Llave,Tatatila, 6 041,15.13447433,59.26650367,3.343817249,1.738122827,1.655355074,41.16847992,10.66048667,100,90.7924874,51.50776461
Veracruz de Ignacio de la Llave,Castillo de Teayo, 20 145,10.9748863,45.42877859,1.411811493,1.29250348,62.62676476,22.76698112,8.356532114,100,89.69210174,48.63840898
Veracruz de Ignacio de la Llave,Tecolutla, 24 551,8.805399086,46.70715269,1.409544043,1.687367217,27.38601079,22.52849197,5.621833633,77.87462832,90.99684791,52.29547398
Veracruz de Ignacio de la Llave,Tehuipango, 29 686,38.21333333,67.01861036,3.017299635,1.196107582,37.01851602,67.45166779,48.41194756,100,90.08264463,41.74200602
Veracruz de Ignacio de la Llave,Álamo Temapache, 107 270,8.038749362,42.37965592,0.625888781,1.60261208,20.86483048,24.69478607,5.627385675,75.54209005,82.76683463,53.4346709
Veracruz de Ignacio de la Llave,Tempoal, 34 408,14.33051113,53.26095477,1.071063768,2.930103604,17.18955202,24.16550064,11.28264993,63.68867705,88.24752558,51.85536858
Veracruz de Ignacio de la Llave,Tenampa, 6 448,15.68994181,64.17290108,8.941322571,3.011487116,9.282831419,28.31962395,6.783607575,100,97.67527675,50.2353731
Veracruz de Ignacio de la Llave,Tenochtitlán, 5 040,13.68863955,56.71809257,1.46883684,2.282651846,0.952759031,35.00385666,10.67884081,100,96.27630869,51.99579684
Veracruz de Ignacio de la Llave,Teocelo, 16 957,7.030162413,43.36426914,0.715045503,0.496395225,0.360477485,23.39121628,7.327739038,37.60099074,84.57330416,56.07449291
Veracruz de Ignacio de la Llave,Tepatlaxco, 8 925,11.14214773,57.7591558,2.461503878,2.776216702,54.13060582,31.65254211,9.598741149,100,95.28863578,47.76286193
Veracruz de Ignacio de la Llave,Tepetlán, 9 405,17.2299169,64.80609418,2.50533049,0.543710021,1.236673774,25.86886406,2.526652452,100,94.82239615,52.64239905
Veracruz de Ignacio de la Llave,Tepetzintla, 14 619,8.638646085,47.20197404,1.874657909,1.594143404,5.822386426,28.7375412,13.56732348,61.71420754,89.84285167,53.60899676
Veracruz de Ignacio de la Llave,Tequila, 16 343,22.39942657,60.40883679,1.670043593,1.835819979,27.78289433,47.29136276,26.75139682,100,92.41178486,47.06326008
Veracruz de Ignacio de la Llave,José Azueta, 22 709,13.38218054,54.40797186,3.385635359,0.8,19.18232044,23.71133995,2.567955801,72.61438196,89.35808761,52.47101298
Veracruz de Ignacio de la Llave,Texcatepec, 10 824,33.31932184,70.20888827,2.315632847,5.319445736,23.78871013,33.08563232,12.42443969,100,93.60886238,46.25600808
Veracruz de Ignacio de la Llave,Texhuacán, 5 575,21.68028601,55.7711951,0.578557223,1.807991322,12.54745977,38.45089722,13.77689387,100,92.88793103,49.97801923
Veracruz de Ignacio de la Llave,Texistepec, 19 925,12.29597388,52.73490705,3.54031324,1.747494586,36.37004583,26.80376434,5.393563982,54.98619824,90.41762014,50.8292509
Veracruz de Ignacio de la Llave,Tezonapa, 54 537,13.7439189,56.33654323,2.530994582,2.029571127,44.63954449,31.56049156,12.65864634,89.63456002,91.06676613,48.59587309
Veracruz de Ignacio de la Llave,Tierra Blanca, 95 602,8.25413322,42.67711777,2.376701395,0.835993951,3.336624097,21.49931526,5.958832178,50.80123847,80.5972062,55.50286945
Veracruz de Ignacio de la Llave,Tihuatlán, 92 726,7.747142091,38.6455511,0.49602853,1.462149457,25.58059113,27.40276146,8.148268223,62.17134353,83.29898104,53.12869461
Veracruz de Ignacio de la Llave,Tlacojalpan, 4 489,11.2726194,50.07416197,4.285714286,0.513392857,13.70535714,21.57930565,3.861607143,100,89.85337243,52.86293678
Veracruz de Ignacio de la Llave,Tlacolulan, 11 685,11.71585537,51.61796782,1.387342639,1.284576518,5.515115184,44.39318848,8.435385801,100,94.13054067,52.06189617
Veracruz de Ignacio de la Llave,Tlacotalpan, 12 898,11.74664107,45.95009597,3.823483791,1.287420506,8.717232821,18.99163437,3.730417248,43.50286866,82.47345874,54.50971264
Veracruz de Ignacio de la Llave,Tlacotepec de Mejía, 4 284,6.624405705,54.48990151,2.427637722,1.213818861,2.801120448,24.71264458,2.941176471,100,95.46174142,54.01977273
Veracruz de Ignacio de la Llave,Tlachichilco, 10 900,25.27938343,64.11870504,2.39830274,3.53288442,27.50668757,22.43083,13.18144083,100,94.0237691,48.07132799
Veracruz de Ignacio de la Llave,Tlalixcoyan, 37 795,10.76654814,51.71470578,3.417624114,0.957889989,8.408735108,21.69773674,2.780799745,75.67403096,83.96495653,54.00005261
Veracruz de Ignacio de la Llave,Tlalnelhuayocan, 19 664,7.540595163,41.60568681,0.445217747,0.245637378,0.424747966,32.42644119,3.198403357,63.75101709,87.43824982,55.46076442
Veracruz de Ignacio de la Llave,Tlapacoyan, 61 377,8.734241494,46.8709957,0.546053818,0.726420045,2.308840169,30.69938469,5.930104794,33.32518696,88.17212699,55.22238166
Veracruz de Ignacio de la Llave,Tlaquilpa, 7 933,25.28350995,66.71006137,0.466464952,0.630358043,10.56480081,29.11392403,24.88653555,100,95.19317161,49.33440019
Veracruz de Ignacio de la Llave,Tlilapan, 5 548,12.65274949,45.16293279,1.551786359,1.678094551,3.825333815,40.64801025,6.622158066,100,89.04912123,52.62551724
Veracruz de Ignacio de la Llave,Tomatlán, 7 197,7.019794721,44.40982405,0.514961726,1.08559499,1.183020181,21.93486595,3.061934586,100,90.70492826,54.95530723
Veracruz de Ignacio de la Llave,Tonayán, 6 105,12.82113427,60.61560834,0.283853732,1.252295876,2.487894473,42.05128098,5.192853565,100,95.19843214,52.34991078
Veracruz de Ignacio de la Llave,Totutla, 17 217,12.79304456,55.617904,2.840876082,1.498867135,1.841631325,25.40787506,6.314994481,100,94.38973441,52.92358502
Veracruz de Ignacio de la Llave,Tuxpan, 154 600,3.909846306,29.45740666,0.48288429,0.73667222,14.53821324,19.63866043,4.019498734,23.5996119,73.64115498,56.65022657
Veracruz de Ignacio de la Llave,Tuxtilla, 2 258,13.90765766,46.62744139,1.815766165,0.974313552,15.72187777,12.01456356,1.638618246,100,85.41666667,53.38249919
Veracruz de Ignacio de la Llave,Ursulo Galván, 30 097,5.062552127,37.3989105,0.702935003,0.156577939,0.223206849,14.84738255,1.026085218,49.13114264,72.74913171,57.67747483
Veracruz de Ignacio de la Llave,Vega de Alatorre, 20 204,8.709036106,47.14936189,0.73864763,1.095578029,1.164981162,22.36842155,2.746381122,33.16175015,87.43658211,55.82811549
Veracruz de Ignacio de la Llave,Veracruz, 607 209,2.390250235,24.11456935,0.120351466,0.10977148,0.523561941,15.96019745,1.46422761,11.20092093,66.11677258,59.232776
Veracruz de Ignacio de la Llave,Villa Aldama, 12 492,10.67087992,53.75122714,1.131802858,1.123775887,2.351902392,42.26169968,4.318510194,100,89.33182333,53.03347663
Veracruz de Ignacio de la Llave,Xoxocotla, 5 900,21.83029107,58.70744943,1.355932203,1.627118644,8.966101695,52.26666641,32.42372881,100,96.90909091,48.11509802
Veracruz de Ignacio de la Llave,Yanga, 17 902,7.431399665,46.10961496,2.251091948,0.845559413,8.606786874,16.27106285,2.502939694,68.26611552,81.34142975,55.24129288
Veracruz de Ignacio de la Llave,Yecuatla, 11 205,14.17981827,58.59636538,2.710815974,1.664695715,1.546438643,27.16087341,4.448285272,100,94.30441105,52.69672764
Veracruz de Ignacio de la Llave,Zacualpan, 6 788,21.85185185,62.94238683,1.979905437,9.205082742,5.599881797,30.70747566,9.604018913,100,92.42286751,48.86080656
Veracruz de Ignacio de la Llave,Zaragoza, 11 899,10.64625453,48.72034592,3.290414878,0.706892199,8.339644871,35.6758461,6.909029706,12.1018573,84.31456811,54.26364622
Veracruz de Ignacio de la Llave,Zentla, 12 581,8.998863519,53.10465957,3.360942975,1.282255495,1.784007646,17.71642303,3.464479133,100,93.28102997,54.08430665
Veracruz de Ignacio de la Llave,Zongolica, 45 028,20.84934846,56.67559246,0.778366772,2.67283992,21.5862578,35.13845825,25.65031649,83.44363507,90.89761973,48.75847242
Veracruz de Ignacio de la Llave,Zontecomatlán de López y Fuentes, 14 644,25.74348493,66.09095554,3.346185624,6.293032223,22.1151198,33.14777374,13.59818232,100,95.33967837,46.97762596
Veracruz de Ignacio de la Llave,Zozocolco de Hidalgo, 14 524,20.80295519,59.54258442,4.662534435,6.515151515,28.24380165,45.03054047,14.67630854,100,93.46818373,46.49851223
Veracruz de Ignacio de la Llave,Agua Dulce, 44 104,5.332309782,34.79692969,0.780041845,0.473028291,14.45692714,21.35652733,2.105885564,22.94122982,73.52304558,56.41445459
Veracruz de Ignacio de la Llave,El Higo, 19 402,7.292954265,36.86958117,1.16032116,0.989380989,1.88034188,21.81883621,5.45972546,54.06143697,82.29650727,55.9221496
Veracruz de Ignacio de la Llave,Nanchital de Lázaro Cárdenas del Río, 29 209,3.42690162,27.61445143,0.326561479,0.226874291,4.733422708,21.23923492,1.237453595,3.878941422,60.68222621,58.66780011
Veracruz de Ignacio de la Llave,Tres Valles, 44 978,9.776039815,46.25332488,3.522273528,0.89451025,15.08844721,22.77522087,4.606393183,62.74178487,80.53603632,53.88110264
Veracruz de Ignacio de la Llave,Carlos A. Carrillo, 23 376,9.600216099,45.48392762,2.36498108,0.743894049,5.65875473,15.98155975,2.227382181,23.34445585,69.85609695,56.42605837
Veracruz de Ignacio de la Llave,Tatahuicapan de Juárez, 15 044,20.17266988,56.0367742,6.571792978,1.074041753,0.610861247,32.08072281,20.12485735,42.76123371,92.56756757,51.48686203
Veracruz de Ignacio de la Llave,Uxpanapa, 30 891,11.93034635,58.63756296,2.47947295,3.728945575,6.623827605,32.8418045,13.21195599,100,91.33426406,51.30175638
Veracruz de Ignacio de la Llave,San Rafael, 30 351,6.618206407,43.93324448,1.070826586,0.578378557,4.038734838,20.26723671,3.804078395,77.47026457,87.01714098,55.37743729
Veracruz de Ignacio de la Llave,Santiago Sochiapan, 13 062,18.31401706,67.00196807,0.858106037,2.114618449,15.82133006,26.11234665,17.39963224,100,97.83047427,49.87660251
Yucatán,Abalá, 6 550,14.53762559,55.17971585,16.07579462,0.626528117,0.458435208,35.51401901,0.305623472,100,77.00228833,52.02349534
Yucatán,Acanceh, 16 772,7.445975572,38.80320377,12.88453497,0.376321606,0.388268323,32.80734634,1.284118736,28.94705461,77.90851401,55.04233793
Yucatán,Akil, 12 285,12.14953271,51.99030807,8.543942606,1.125061145,0.913093103,40.66034698,2.60798696,2.140822141,91.95751138,53.78187796
Yucatán,Baca, 6 195,4.709543568,36.59751037,7.743723508,0.19563091,0.831431366,24.71198082,0.635800456,100,88.33107191,54.98609387
Yucatán,Bokobá, 2 167,10.17149616,40.10040164,3.787528868,0.415704388,0.692840647,29.22590828,0.923787529,100,89.0593047,54.34225566
Yucatán,Buctzotz, 9 159,10.85043988,49.51818986,9.351416384,1.410915454,2.121841846,32.31457138,1.356228809,12.9490119,90.44736842,54.1051578
Yucatán,Cacalchén, 7 490,6.830985915,42.67605634,7.489281886,0.294748124,0.281350482,28.99755478,0.455519829,0.400534045,82.61401898,56.2156823
Yucatán,Calotmul, 3 949,14.02853261,52.20788043,7.287963433,1.650584053,1.396648045,36.07979202,2.666328085,100,93.5504886,52.07824706
Yucatán,Cansahcab, 4 466,9.592940507,37.97324224,11.80555556,0.470430108,0.336021505,28.46270943,1.120071685,100,85.36585366,53.68763788
Yucatán,Cantamayec, 2 755,18.96551724,53.50215517,17.98325446,4.950855479,1.820167455,47.10632706,3.167091372,100,83.06772908,49.0208702
Yucatán,Celestún, 8 389,6.928559589,56.183687,4.393105099,0.813981326,1.819487671,37.91348648,2.274359588,0.274168554,88.70532704,55.16020956
Yucatán,Cenotillo, 3 736,10.14440433,48.05054152,3.498385361,1.66846071,0.726587729,28.27004242,1.049515608,100,93.47028613,53.69315924
Yucatán,Conkal, 16 671,2.91549735,21.51543499,2.185167349,0.276908259,0.589934987,18.97002602,0.307173402,16.35774699,64.61318052,58.84211783
Yucatán,Cuncunul, 1 714,14.20634921,35.47619048,9.801633606,1.516919487,0.058343057,37.86848068,3.150525088,100,85.2614897,52.56223302
Yucatán,Cuzamá, 5 560,9.497607656,49.06975265,22.06226381,0.827784776,1.367644412,36.53209686,0.575850279,100,84.03131115,51.67032208
Yucatán,Chacsinkín, 3 104,13.90154968,53.60072926,6.879844961,1.291989664,0.968992248,39.83402634,1.61498708,100,89.93644068,52.26300098
Yucatán,Chankom, 4 686,16.05271039,52.44085055,16.56613529,2.735889703,1.917277036,45.41023636,2.886686773,100,94.76839237,49.84753599
Yucatán,Chapab, 3 385,9.619952494,41.36975455,14.26421908,0.993078543,1.594944327,34.78712463,1.474571171,100,90.31758327,52.5351949
Yucatán,Chemax, 38 934,18.75654095,54.07625461,24.78762684,2.605282863,1.270365876,61.10388947,9.631025846,40.84347871,83.39385686,48.7382913
Yucatán,Chicxulub Pueblo, 4 497,5.241818708,30.2056183,5.480062375,0.200490087,0.824237024,29.00763321,0.935620405,100,74.85654669,55.64811081
Yucatán,Chichimilá, 9 406,15.57765152,40.98951264,23.75,2.715517241,1.778017241,52.43722153,4.870689655,30.46991282,92.22488038,50.13029026
Yucatán,Chikindzonot, 4 363,17.80821918,51.41997995,22.22737819,1.786542923,1.252900232,51.6831665,3.155452436,100,92.34813084,49.04801845
Yucatán,Chocholá, 4 863,8.661839635,33.33524882,7.020794729,0.350010294,0.123533045,29.54545403,0.164710727,100,79.79583156,54.78620841
Yucatán,Chumayel, 3 244,17.53515302,56.78246485,15.06509609,0.650960942,0.185988841,35.09561157,0.991940484,100,90.72463768,51.18556275
Yucatán,Dzán, 6 003,7.514177694,45.81758034,10.06542526,0.620701225,0.671028351,35.42662048,0.9562154,0.033316675,92.13392497,54.91733936
